sku_id,target_gtin,score,source_brand,target_brand,brand_class,matched_rule,source_status,target_status,same_gtin,key_containment,shared_tokens,ratio,token_set_ratio,partial_ratio,levenshtein,tfidf_cosine_char,tfidf_cosine_word,token_jaccard,pair_rows,source_brand_corpus_rows,target_brand_corpus_rows
29380428,642709032519,0.7294467091560364,Super Drink,Super Drink,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,drink super,100.0,100.0,100.0,0,1.0000000000000002,1.0000000000000002,1.0,1,116,116
145595847,7044610874920,0.7289727330207825,Abant,Imsdal,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,18.181818181818176,18.181818181818187,28.57142857142857,6,0.0,0.0,0.0,1,32,55
527540455,4100060024346,0.7288393974304199,Caresse Antillaise,Wesergold,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,29.629629629629626,22.22222222222223,37.5,14,0.032428461665464425,0.0,0.0,1,62,27
988826374,195515047555,0.7287690043449402,O Organics,amazon,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,25.0,25.0,36.36363636363637,9,0.0,0.0,0.0,1,109,12
53911412,8410128000400,0.7284268140792847,Bezoya,Bezoya,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,True,False,bezoya,100.0,100.0,100.0,0,1.0000000000000002,1.0,1.0,1,76,76
73284494,8003170074064,0.7284252643585205,Kas,Conad,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,25.0,25.0,40.0,4,0.0,0.0,0.0,1,127,139
117500559,3760225491881,0.7283166646957397,Loviseberg Råsaft,Cidou,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,9.090909090909093,9.090909090909093,28.57142857142857,16,0.0,0.0,0.0,1,143,62
59119520,3335880007717,0.7283015251159668,BOB,Prosain,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,19.999999999999996,20.0,33.333333333333336,6,0.0,0.0,0.0,2,85,34
762727084,6408430102419,0.7273557186126709,Valio,Valio,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,True,False,valio,100.0,100.0,100.0,0,0.9999999999999999,1.0,1.0,3,275,275
427886801,842595136616,0.7271696329116821,Uptime,Bloom,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,18.181818181818176,18.181818181818187,28.57142857142857,5,0.0,0.0,0.0,1,88,57
976554241,8719075630310,0.7271531820297241,Levissima,Tasting Good,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,19.047619047619047,19.04761904761905,28.57142857142857,11,0.0,0.0,0.0,1,168,25
47024083,860002260921,0.7269123792648315,Dry,Aura Bora,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,16.666666666666664,16.66666666666667,40.0,8,0.0,0.0,0.0,1,96,46
279695870,7314720734132,0.726861298084259,Mahbuba,Kiviks Musteri,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,19.047619047619047,19.04761904761905,28.57142857142857,13,0.008325294007051861,0.0,0.0,1,133,261
786964402,6415130126492,0.7264856100082397,Marli,Marli,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,marli,100.0,100.0,100.0,0,1.0,1.0,1.0,1,294,294
568051769,2020001482702,0.7264772653579712,River,S-BUDGET,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,15.384615384615385,15.384615384615387,28.57142857142857,7,0.0,0.0,0.0,1,68,6
726263376,688267001581,0.7258926033973694,Big 8,Peapod,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,0.0,0.0,0.0,6,0.0,0.0,0.0,4,104,180
403717530,8902579100087,0.7255069613456726,Frooti,Frooti,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,frooti,100.0,100.0,100.0,0,0.9999999999999996,1.0,1.0,1,15,15
385740938,3014409008489,0.7247811555862427,Monoprix,Sirop Sport,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,31.57894736842105,31.578947368421055,37.5,9,0.024374968932310215,0.0,0.0,1,144,44
145329014,5060337507363,0.7247594594955444,Saol Vitamin Water,MIXXD,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,17.391304347826086,17.391304347826093,40.0,16,0.015626759408145664,0.0,0.0,1,121,13
252330993,8437019410742,0.7244827747344971,Bolt 24,Nutramino,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,12.5,12.5,25.0,9,0.0,0.0,0.0,1,90,57
869075423,8692971071107,0.7244768142700195,Link,Link,same_brand_verified,verified brand keys equal,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,link,100.0,100.0,100.0,0,1.0000000000000002,1.0,1.0,1,30,30
841486606,8720157402909,0.7240137457847595,Van de Boom,Van de Boom,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,boom de van,100.0,100.0,100.0,0,0.9999999999999999,1.0,1.0,1,31,31
1024516132,5603493002893,0.7236093282699585,Gayelord Hauser,So Natural,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,40.0,32.0,50.0,12,0.0,0.0,0.0,1,48,93
159578391,5449000024541,0.7235895991325378,KA,Lilt,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,0.0,0.0,0.0,4,0.0,0.0,0.0,1,91,50
208084089,5060338920789,0.7234251499176025,Get More,Get More,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,True,False,get more,100.0,100.0,100.0,0,0.9999999999999999,1.0,1.0,1,94,94
159827667,3770014856425,0.7234011888504028,Sunita,Hysope,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,16.666666666666664,16.66666666666667,28.57142857142857,6,0.0,0.0,0.0,1,147,24
579794127,688474668904,0.7231117486953735,Salvavidas,Salvavidas,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,salvavidas,100.0,100.0,100.0,0,1.0000000000000004,1.0,1.0,1,10,10
963809178,855323002596,0.7230693101882935,Stewart's,River,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,28.57142857142857,28.57142857142857,40.0,8,0.0,0.0,0.0,1,153,68
380747911,3335880007816,0.7227866649627686,Sade Organik,Prosain,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,31.57894736842105,31.578947368421055,46.15384615384615,9,0.02315037007663439,0.0,0.0,1,73,34
841529554,352154328128,0.7226905226707458,Montellier,Stewart's,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,31.57894736842105,31.578947368421055,37.5,9,0.012258007827222113,0.0,0.0,2,83,153
116762461,4018745934524,0.7225972414016724,Vitalhaus,Aroniasaft,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,31.57894736842105,31.578947368421055,40.0,9,0.0,0.0,0.0,1,134,14
67442317,8410408050187,0.7225674390792847,President's Choice,Kas,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,9.523809523809524,9.523809523809518,33.333333333333336,17,0.01171382644828802,0.0,0.0,1,259,127
841576339,352154328128,0.7225016355514526,Montellier,Stewart's,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,31.57894736842105,31.578947368421055,37.5,9,0.012258007827222113,0.0,0.0,2,83,153
836685967,6415131402311,0.7222020030021667,Princes,Mehukatti,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,12.5,12.5,25.0,9,0.0,0.0,0.0,1,34,109
902250305,810014530543,0.7218921184539795,Accelerator,Accelerator,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,accelerator,100.0,100.0,100.0,0,1.0000000000000004,1.0,1.0,1,61,61
224564199,5000112648935,0.7218508720397949,Tas,Chaudfontaine,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,25.0,25.0,66.66666666666667,11,0.02043859501786175,0.0,0.0,1,73,83
200875081,8411002101800,0.7217350006103516,Viladrau,Viladrau,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,viladrau,100.0,100.0,100.0,0,0.9999999999999998,1.0,1.0,1,29,29
75830002,8690793010052,0.7217199802398682,Erikli,Erikli,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,True,False,erikli,100.0,100.0,100.0,0,1.0,1.0,1.0,5,169,169
160613629,5060505820195,0.7203559875488281,Mr. Fitzpatrick's,Fiovana,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,26.086956521739136,26.086956521739125,42.85714285714286,13,0.05343081790713022,0.0,0.0,2,34,13
268217480,713733545853,0.7202996015548706,L&A,meijer,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,0.0,0.0,0.0,6,0.0,0.0,0.0,1,100,48
672228163,861982000255,0.7202634811401367,Bubbl'r,Glow,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,18.181818181818176,18.181818181818187,28.57142857142857,6,0.0,0.0,0.0,1,123,13
8427944,721866591128,0.7193244695663452,Tate & Lyle,Tate & Lyle,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,lyle tate,100.0,100.0,100.0,0,1.0000000000000002,1.0000000000000002,1.0,1,64,64
204037167,5060505820195,0.7188446521759033,Mr. Fitzpatrick's,Fiovana,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,26.086956521739136,26.086956521739125,42.85714285714286,13,0.05343081790713022,0.0,0.0,2,34,13
961826258,715120446507,0.7186071872711182,Slimpie,Sicilia,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,42.85714285714286,42.857142857142854,60.0,5,0.025534324114448684,0.0,0.0,1,106,42
449747663,995561352890,0.7184299230575562,North Coast,Central Market,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,40.0,40.0,38.095238095238095,10,0.016968204832236995,0.0,0.0,2,48,17
299103058,8414100384441,0.7183927297592163,Sunny Delight,Sunny Delight,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,True,False,delight sunny,100.0,100.0,100.0,0,1.0000000000000002,1.0000000000000002,1.0,1,109,109
615648172,815154024136,0.7183206081390381,Pure,True North,brand_field_defect,source brand field holds a generic category word,generic_category_word,derived_only_not_independently_checkable,False,False,,28.57142857142857,28.57142857142857,50.0,8,0.013111392885488769,0.0,0.0,2,18,50
257968949,5900397737594,0.7180083990097046,Lowicz,Lowicz,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,lowicz,100.0,100.0,100.0,0,1.0,1.0,1.0,2,10,10
579976080,696850062901,0.7178500890731812,Thick & Easy,Thick & Easy,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,easy thick,100.0,100.0,100.0,0,1.0000000000000002,1.0,1.0,1,159,159
726316905,769553414220,0.7175029516220093,Farm Boy,NOS,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,18.181818181818176,18.181818181818187,40.0,7,0.0,0.0,0.0,1,143,169
832465898,3301591000804,0.717104434967041,Hella,Côteaux Nantais,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,19.999999999999996,20.0,40.0,13,0.0,0.0,0.0,1,80,108
409774683,3274490970274,0.7169572114944458,Meneau,Meneau,same_brand_verified,verified brand keys equal,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,meneau,100.0,100.0,100.0,0,1.0000000000000002,1.0,1.0,3,181,181
297816288,5202178008009,0.7168700695037842,Olympos,Olympos,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,True,False,olympos,100.0,100.0,100.0,0,1.0000000000000002,1.0,1.0,1,114,114
948974941,87351880,0.7168663740158081,Raak,Raak,same_brand_verified,verified brand keys equal,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,raak,100.0,100.0,100.0,0,0.9999999999999994,1.0,1.0,1,148,148
168113772,8690504525127,0.7168393135070801,Çamlica,Çamlica,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,camlica,100.0,100.0,100.0,0,0.9999999999999999,1.0,1.0,1,92,92
786233749,775462750052,0.7167101502418518,Tradition,Tradition,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,tradition,100.0,100.0,100.0,0,1.0,1.0,1.0,1,106,106
375007208,7340158202165,0.7165423631668091,X- Gamer,X- Gamer,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,gamer,100.0,100.0,100.0,0,0.9999999999999996,1.0,1.0,1,67,67
841342682,857075007171,0.7164210677146912,Cove,Rowdy Mermaid,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,23.529411764705888,11.764705882352942,33.333333333333336,11,0.0,0.0,0.0,1,50,30
78046727,696850061607,0.716239333152771,Thick- It,Thick & Easy,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,thick,66.66666666666667,76.92307692307692,85.71428571428572,4,0.3874385817149699,0.29814197286661265,0.3333333333333333,2,99,159
56443387,8435425102237,0.715595006942749,Zumosol,Zumosol,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,zumosol,100.0,100.0,100.0,0,1.0000000000000002,1.0,1.0,1,161,161
684864828,850044833290,0.7151222229003906,North Coast,Plezi,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,0.0,0.0,0.0,11,0.0,0.0,0.0,1,48,19
993516854,3770007351043,0.7145622968673706,FLIRT,Me Me,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,0.0,0.0,0.0,5,0.0,0.0,0.0,1,22,14
47970418,4100060024346,0.71453857421875,Wesergold,Wesergold,same_brand_verified,verified brand keys equal,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,wesergold,100.0,100.0,100.0,0,1.0,1.0,1.0,1,27,27
415186577,868784000391,0.7144421339035034,3D,3D,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,3d,100.0,100.0,100.0,0,1.0,1.0,1.0,1,81,81
517453161,3551720042063,0.7138545513153076,May Tea,PureThé,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,28.57142857142857,28.57142857142857,40.0,6,0.0,0.0,0.0,1,258,23
750643907,8720157462910,0.7137371301651001,Taksi,Taksi,same_brand_verified,verified brand keys equal,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,taksi,100.0,100.0,100.0,0,1.0,1.0,1.0,1,87,87
859564233,7611612513883,0.7136260867118835,Clever,Premier,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,46.15384615384615,46.15384615384615,54.54545454545454,4,0.05397253151157293,0.0,0.0,1,44,343
418956805,8691530918112,0.7135965824127197,Kayseri Pazarı,Arifoglu,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,28.57142857142857,28.57142857142857,40.0,10,0.015481862004273003,0.0,0.0,1,233,20
152045764,8436571270191,0.7135632038116455,Vibe,Ekotrebol,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,15.384615384615385,15.384615384615387,40.0,8,0.0,0.0,0.0,1,6,32
841531686,8410408050361,0.7132772207260132,Big 8,Kas,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,0.0,0.0,0.0,5,0.0,0.0,0.0,1,104,127
920646457,6408430670031,0.7131083011627197,Bremner's,Valio,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,0.0,0.0,0.0,9,0.0,0.0,0.0,1,19,275
726301432,628504309032,0.7128665447235107,Two Bears,Two Bears,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,bears two,100.0,100.0,100.0,0,0.9999999999999997,1.0,1.0,2,55,55
214790880,810050500258,0.712557315826416,Good & Gather,De La Calle,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,36.36363636363637,36.36363636363637,42.10526315789473,9,0.0,0.0,0.0,1,24,17
171198602,9001400005009,0.7123037576675415,Fruchtsirup,Yo,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,0.0,0.0,0.0,11,0.0,0.0,0.0,1,14,84
159366812,752836173242,0.7122671008110046,Hildon,Radnor,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,33.333333333333336,33.33333333333333,44.44444444444444,5,0.0,0.0,0.0,1,43,100
17049410,732623753161,0.7119572162628174,Mineragua,Mineragua,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,mineragua,100.0,100.0,100.0,0,1.0000000000000002,1.0,1.0,1,26,26
691140290,7340083489457,0.7117825746536255,President's Choice,Garant,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,25.0,25.0,33.333333333333336,16,0.015010934372793345,0.0,0.0,1,259,191
88157615,8410728180120,0.7116027474403381,Lanjarón,Lanjarón,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,lanjaron,100.0,100.0,100.0,0,1.0000000000000002,1.0,1.0,1,59,59
421076343,6415130087953,0.7115514874458313,God Morgon,God Morgon,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,god morgon,100.0,100.0,100.0,0,0.9999999999999999,1.0,1.0,3,257,257
726315819,858629001065,0.7112357020378113,Ting,Dg,evidence_disagreement,"a GTIN group carries more than one brand, so the correct brand is undecidable",confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,33.333333333333336,33.33333333333333,66.66666666666667,3,0.060945771251272415,0.0,0.0,1,28,20
83491916,7310090155539,0.7110540866851807,BOB,BOB,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,bob,100.0,100.0,100.0,0,0.9999999999999999,1.0,1.0,1,85,85
125342983,8680462025654,0.7105085849761963,Cemilefendi,Cemil,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,True,,62.5,62.5,100.0,6,0.44505390742118434,0.0,0.0,2,110,21
278576552,8437007759440,0.7100162506103516,Family Christodoulou,Naturgreen,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,19.999999999999996,13.333333333333329,22.22222222222222,18,0.0,0.0,0.0,1,45,40
864077437,7350068292408,0.7098200917243958,Obsesso,Njie,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,18.181818181818176,18.181818181818187,25.0,6,0.0,0.0,0.0,1,146,76
56590130,8410165500017,0.7097259759902954,Solares,Solares,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,True,False,solares,100.0,100.0,100.0,0,0.9999999999999997,1.0,1.0,1,21,21
9698426,798235650229,0.7093180418014526,Alkalife,Nestlé,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,28.57142857142857,28.57142857142857,40.0,6,0.0,0.0,0.0,1,12,19
727161336,5204125100859,0.7091174721717834,Sir Up,Kampos Chioy,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,22.22222222222222,33.33333333333333,33.333333333333336,11,0.0,0.0,0.0,1,51,33
251699831,5018076100512,0.7090655565261841,Sunita,Sunita,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,sunita,100.0,100.0,100.0,0,1.0,1.0,1.0,1,147,147
2534587,7310867561037,0.7090198993682861,Produits U,Bravo,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,26.66666666666667,26.66666666666667,50.0,9,0.0,0.0,0.0,1,33,137
859903348,739510001138,0.7082573175430298,Orange Crush,SoBe,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,25.0,37.5,40.0,11,0.00936282597043902,0.0,0.0,1,43,67
94031063,3291337615280,0.7081976532936096,Caresse Antillaise,Caresse Antillaise,same_brand_verified,verified brand keys equal,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,antillaise caresse,100.0,100.0,100.0,0,0.9999999999999998,1.0,1.0,1,62,62
246356123,8008720081011,0.7081900835037231,Ekobryggeriet,Recoaro,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,30.000000000000004,30.0,50.0,11,0.0,0.0,0.0,2,68,24
752244812,680332586276,0.7080534100532532,Ozarka,Hildon,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,16.666666666666664,16.66666666666667,28.57142857142857,6,0.0,0.0,0.0,1,196,43
587335210,7610491040992,0.707939624786377,Slimpie,Morga,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,16.666666666666664,16.66666666666667,22.22222222222222,7,0.0,0.0,0.0,1,106,57
969441957,811374039691,0.7075115442276001,Bucked Up,Bucked Up,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,bucked up,100.0,100.0,100.0,0,0.9999999999999998,0.9999999999999999,1.0,1,56,56
580362375,711403680477,0.7074326276779175,Raptor,NOS,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,22.22222222222222,22.22222222222223,40.0,5,0.0,0.0,0.0,1,11,169
78578616,3700749302300,0.7072974443435669,Marcel,Marcel,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,marcel,100.0,100.0,100.0,0,1.0000000000000002,1.0,1.0,4,129,129
736543451,6419800052982,0.7070010900497437,Pedras Salgadas,Olvi,different_brand_unverified_hard_negative,brand strings differ; no independent channel available to check either side,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,,10.526315789473683,10.526315789473685,25.0,14,0.0,0.0,0.0,1,61,137
508628351,702823656753,0.7069123983383179,Mello Yello,Mello Yello,same_brand_verified,verified brand keys equal,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,mello yello,100.0,100.0,100.0,0,1.0,1.0000000000000002,1.0,1,57,57
403076881,8720157462187,0.706447184085846,Anna's Best,Cool Best,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,best,50.0,61.53846153846154,71.42857142857143,6,0.39291731570552957,0.3026866799826704,0.25,1,29,234
75445737,810161207695,0.7055209875106812,Ibc,Maine Root,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,15.384615384615385,15.384615384615387,33.333333333333336,9,0.0,0.0,0.0,1,81,47
78285482,897555002296,0.7054098844528198,Hill Country Fare,Dublin,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,,17.391304347826086,17.391304347826093,33.333333333333336,15,0.0,0.0,0.0,1,13,27
530936591,8719075630310,0.7053819298744202,PLj,Tasting Good,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,0.0,0.0,0.0,12,0.0,0.0,0.0,1,25,25
10531195,681131780957,0.7050871253013611,Clear American,Clear American,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,False,False,american clear,100.0,100.0,100.0,0,1.0000000000000002,1.0,1.0,1,126,126
689989863,8964000661871,0.7045034170150757,Publix,Pakola,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,33.333333333333336,33.33333333333333,40.0,5,0.013881481399403414,0.0,0.0,1,239,9
76199200,667103102262,0.7040509581565857,Iceland,Hawaiian Springs,different_brand_verified_hard_negative,source brand independently corroborated; the two brands differ,confirmed_by_title_only,derived_only_not_independently_checkable,False,False,,26.086956521739136,26.086956521739125,42.85714285714286,14,0.007975167811474424,0.0,0.0,1,58,29
83047828,3274490970588,0.7033730745315552,Meneau,Meneau,same_brand_verified,verified brand keys equal,unverified_no_independent_evidence,derived_only_not_independently_checkable,False,False,meneau,100.0,100.0,100.0,0,1.0000000000000002,1.0,1.0,3,181,181
142817540,5449000247223,0.7033208608627319,Chaudfontaine,Chaudfontaine,same_brand_verified,verified brand keys equal,confirmed_by_co_listings,derived_only_not_independently_checkable,True,False,chaudfontaine,100.0,100.0,100.0,0,0.9999999999999993,1.0,1.0,2,83,83
